msno,city,bd,gender,registered_via,registration_init_time,expiration_date,user_id_encoded
TtkUXJCZlqNFiyVKw/1lKqgpmI/roVSm19o7j37c4g8=,5,0.32,0,9,20130717,20180810,2436
w9zTbukoRP0NTinh2ZJs6C5Jie2HtIF8WL2rtcuqgwU=,22,0.08,0,3,20131003,20170929,4703
z8f9Ms1BVEl08/nOmya8RYBhAzOUUrZR7yfuzupprzI=,1,0.26,0,7,20160808,20171007,4930
o/JiK991zGFPWZUpffnWADsNFopLfdSG0rwFsUBkUpk=,22,0.0,0,3,20120610,20170925,4047
E3yiQ2d5+KiGkm622V73IRgukx9qXPYJIpG6xWF/lF4=,1,0.26,0,7,20120118,20170924,1208
9uWXnGQAKqhxbnH9vb2RVGh76Qe0Wn+1fZwO1N9rhRI=,1,0.26,0,7,20160209,20170909,890
nPxP7DXE8QMTDtCAAs8CeXDq1p+zwiyEz7OkaIYPs5M=,1,0.26,0,7,20140823,20170924,3998
vYiB2mWUh/4P1B8/yeNRC4UyVbbH0wiYaY6MykegBTs=,5,0.26,0,3,20120806,20171012,4658
X+U9zO849MLZScfh29+WwwCpQBv4aKTobaONnAPetlM=,13,0.34,0,9,20150215,20170917,2701
PnC5VkcrdT6eyKhDm6QO8TOgKSUdErO/SBSAQfxyEjk=,1,0.26,0,9,20150919,20180530,2121
CUwMNsr0FVo8YiJ40OEDaZ2CwNnJ29sFbcBLqHUfP1Q=,13,0.3,0,3,20140119,20170907,1101
663WzMlszpsQDPYaajrzsd6fgvIEEXSmn1HMkfyOo5Y=,5,0.26,0,9,20140710,20170927,605
gNqpBxDbTlhvjHhGUzkOXI7uwdcMfsUjThCFibPphkQ=,22,0.16,0,9,20100627,20170930,3443
jiMKblWJS85kSNBCNvyW9Vz3nlfDfQQbuvPczyWMY1U=,13,0.26,0,3,20131211,20170904,3691
VKpo68pexScScbat8SsBYUD4BqqeleZUCSgDFf7Gdr0=,5,0.12,0,3,20131108,20170917,2559
JW1ymovBLPsihy7Z1n3JwSrO8TElmh58m2Cffg7pxzM=,4,0.12,0,9,20070713,20170930,1637
Sr+zUqXBpeq26bLQoMjoZyGslEsPhlr0HgOalgpf8LA=,15,0.08,0,3,20141224,20170926,2341
omJBuLl5vZs5NC47opSWvP8EfFC2ul1HcQmlIVpupu8=,1,0.26,0,7,20151105,20171004,4095
Gac/epFWYwfMQzCiLpWkhXxwUw+/KkLggsnhHVQmRlI=,4,0.36,0,9,20110827,20171110,1398
GPzUFRccpEwE5sYZkzWdW29SD5DB4a16oQ05jBAw79A=,22,0.04,0,9,20111127,20180527,1386
sqO34PRF3XRmt1He6ss3Xpr5k6Is3nGVgog5xsvzWik=,5,0.04,0,3,20150301,20180110,4455
e0ZEjpwJLZyenn6M9i86Pu0ikpIOMWPaL8LnzstCz90=,5,0.14,0,9,20160427,20180917,3256
M6n+2+JyMuG80UPrPYn4A5/32GEGzOhiUdPxbBjDs0I=,9,0.26,0,4,20161028,20170907,1836
y/GEpcZwc7xWgInMPxK421ekmyD7ajiBbAFeNrBxnzw=,17,0.26,0,3,20121128,20180929,4832
Z3XMqUdyGXtsnaV47N5ny+KjmWBm+FShAXm7Km6dwww=,6,0.4,0,9,20040718,20171002,2889
mXSsKlvq1G1GTxuiQWNjfhGtRVLrj0767kv/M0J4T7Q=,5,0.22,0,9,20040604,20171017,3925
ln7WfpcBvUDOaMVenlcI8gQ5GE/57zCa5WUrKLiv54Y=,1,0.26,0,7,20150217,20170908,3858
AVC9TuhGFXYlnrG/8M3OBCfcrsD8Lgt/MvJGdVex8rY=,22,0.26,0,7,20110103,20170506,941
H1D92jYJ3GyJWLmt3ZAE3QgxgfCCit8WTsT7+KwS+vw=,21,0.1,0,3,20131123,20180617,1436
zL4ywgX8Xxfi0GS8/DdK2KZPEJDSP9nuV4n6YCbzW6M=,6,0.26,0,3,20131006,20170802,4948
6VAZ05qs9gRNM6FZgGvEs9SukGVvBwF/EJ3pMWxgC24=,22,0.28,0,4,20151115,20180604,642
8eGFgwT28pJ5pBcgmPZZ6NTGYM5FxUuw5BOmxpK+T7Q=,1,0.26,0,7,20160301,20170916,794
kV/5WBTb4Q99bc1+r3/KqXqRhLb9HTUkqlouz9iaD5M=,11,0.26,0,9,20160313,20171015,3750
8hWGrrIHRP8eUwSrLO0rSSkOjnVILynRiju8oHWLwZY=,14,0.14,0,9,20160805,20171007,801
43gzgDme9rf0iItrv6Zo2ICXMQywPdUwy0nc8J8Db4I=,5,0.24,0,9,20110118,20170906,469
HEPa5u0VRH9P+yc+71DBU7vFgZVuDekyiI5OXZGX23A=,9,0.2,0,7,20110924,20171005,1456
fF1YY7dQ4AjyMvfSi53Xu7Kdr6+U2Cgv4032gvmCF5Q=,4,0.14,0,4,20160318,20171207,3354
vClUw6b0DWwmbxkO6bfIRnzuyYiARscdsrv0Xvc+ugg=,22,0.14,0,4,20151129,20180304,4636
GdtjMBKkoLch5LCAHQdRiA0HJlngEEJzGNfkQjGmqQw=,15,0.24,0,7,20101123,20171013,1401
0yytY+yHNhRosrel27GNu6yHJfEUEg7j8gClrBG7J6M=,1,0.26,0,7,20140803,20171003,222
te07Ixf/QhvV/vPvg4DzqwdHV25tY8TnDVO4k30H9rs=,13,0.34,0,7,20110422,20180907,4515
HW09hKMsAiJPNXt/HWpzv1hh/I8ynHNHI6Dc1bQ0TaY=,10,0.26,0,7,20130305,20170911,1477
KFrff+QvjNTiCfvGzbUGMUizIjskzCzhrxmHuzCMNq4=,1,0.26,0,7,20110113,20171005,1704
T9vVTKtMOrRXcubcl0P54LhIvH4GEhfFD7c/O83F6Gw=,15,0.22,0,3,20140803,20180920,2368
oYtcTEXWxMHf/4klCYUnIyZH6p17TvYsu9rwp2CvEh8=,18,0.16,0,3,20121027,20170913,4077
L15vNethIWWipZFzfy1NM3I5PNjdFd/BSKj+yoP9zek=,1,0.26,0,7,20130606,20170909,1762
YUp+WdysLxN/tub5lQ3wHIjDdrgK0eNtlJE6+c/fk2g=,12,0.26,0,9,20080305,20180218,2833
AsQZBqirWGsxmQ/0TuPn4f/n5/eklIK2vI9sZIbkhBg=,1,0.26,0,7,20151010,20170909,965
LDAkeSKc+BjZvmkdCSBcA0mW16D/AlaA3OQijsybtYk=,1,0.26,0,7,20161004,20171003,1776
4ZhxvNZyha+ZWrBv0zaPDytzcVST2mSeUNQklGs1itE=,6,0.18,0,3,20150216,20170920,500
9+Fw9kiw3uRYdX/2HVvmxsWV6ZRLZVkRj6CYjmxXdp4=,13,0.1,0,9,20131217,20171028,831
rVwWHTD6EBF4aXZQJBJuMyRUtUBk6W5QXC1lZHVZ/SY=,13,0.08,0,3,20150727,20170609,4335
EyjV71rmsr1qCl4sXkWL80BbUSfnBB2aHw54naq7nWg=,22,0.28,0,7,20111123,20170930,1280
JmlrNchOXdfI6ujuomKgik0crFppjbImucWOoCAQSN8=,1,0.26,0,7,20110209,20170922,1661
h4NtvimUVzoM1T8N66ivkDNE3bHHWF3gDlcWPGGC3Cs=,13,0.08,0,9,20090831,20170922,3501
n/HogVEsOWDHsmitL0o2mCjbSqgstTJMc5kx2r+BuX4=,1,0.26,0,7,20100723,20170930,3959
sRUTgd6C6+1rzYKtvqvmJ6XZh2cEGFezxWkL6vHHic0=,22,0.14,0,7,20140601,20171018,4416
b2PnSN+FBQiYvHzrV+2lg9R40Fl41QVd6BR/kOwsPhU=,8,0.24,0,9,20100308,20170805,3039
sJo9FvFJzvke1Y84E7xVNYwADxN/+qBXK6VNcVTTLtw=,13,0.08,0,4,20160313,20180106,4405
F3icBMm2vfNYJD4iDIqK3YBL6peln9q7u7BRcjHK0Zc=,1,0.26,0,9,20130628,20170909,1289
Bd8VMcC9EVw8TnyDGnKP2KreUkB4EB0RZihC08PMMSM=,13,0.1,0,9,20140218,20171013,1028
3li/EF35IMA0EgzIJBbfg8PG4WP8FhMlUMXF16YgK34=,1,0.26,0,3,20130415,20171006,444
k7NoBi5Yi3mMSJtH+sNacdo0yg+tzAmKMcfydtWb/FQ=,22,0.28,0,7,20110522,20170910,3725
+6qXndZ2nMn0cyAWZlBfOBGVqolfO2CRo1MdVznK7Kg=,5,0.36,0,9,20071013,20170925,11
jAhV/WTCKO1bGRfdR6eJ6dX7C6+Sw7TOoHSZtHy/9/U=,22,0.06,0,9,20150726,20170922,3659
9IH95D84mFOsLDfIJE6xaVZeUdM0CicCo35hIz6+t40=,15,0.14,0,9,20140129,20171024,849
I/NE3GNmIRiTZoIJCq/ioIOzOI+qo430YtdsFFa6VCs=,4,0.26,0,3,20131028,20170928,1515
mgV5WgO94yVdXXPGlEcMYSyddB77AkM7e4rp8VJoX70=,13,0.12,0,3,20130402,20171005,3937
6EnySwdxamEhFwIrPjoY/nO88GsYUm/Wa7w8NNOW41o=,18,0.12,0,9,20150614,20170812,619
pOyu28ceOUrIdlXNVOsiMJr4jgf32XDQikvZQajYteI=,15,0.04,0,4,20151029,20171008,4164
durNIwYQNx+DWDHhsmCGAEoOPKDSE1yD8gHUhMqvxfk=,18,0.14,0,7,20130922,20170910,3241
OUjC61PmJPFSKw/Su91hvRTF1PQrQjvb/y5pnXhJ3X4=,1,0.26,0,7,20160928,20170930,2020
gBVt4Y5LR6AhxBXkToVUVPQBixAi70ybKr9EvRuBFKA=,13,0.28,0,9,20110820,20171201,3430
zoOVVP+dUKtDIUk/vE1ectboQuyBfHUzGxWRSq/aIkQ=,13,0.26,0,9,20101006,20171018,4990
RQEj9IVukiP+V/MWiwXwdCafEGJcDITReQHFRm5S2+E=,3,0.26,0,9,20150820,20170925,2233
i8AtoTGesPiIqV6gKFZqX6BkkglKuYYOknG6yAB/AWc=,1,0.26,0,7,20141022,20170930,3588
Wr81B9gm7p1H6sRRUljb56KDII/T8Vq4oevLC1xUB4A=,5,0.46,0,7,20110214,20170507,2680
bYg/JZbJHSox0Jii/JXUpUUNGLiZ5TcJ7vifuGTnG1U=,5,0.44,0,9,20040811,20170930,3073
5N6/GZpHtdPZ9+eN6pEeXbd8cvbj4eEKXBPfIIQGD3Y=,4,0.24,0,9,20130528,20170522,557
1crRP6hCkHYrk0LqMlNpRgVhdhW+tjT5Aa+MSD4a4+o=,1,0.26,0,7,20110406,20171008,265
2s/bVHqKtCFqL2Yyy4wISGJLQgS1a2sOdYysrArFNyY=,5,0.36,0,7,20100628,20170917,365
ZvGq8sKCn6BUTxWIkdlJqi2I8rCeAYy/BumhRC9jhlo=,13,0.3,0,7,20110329,20171012,2948
dxh2wlWTJ13uisO5e3KLW9UN4R1pb9nxCpp9X5wwnYU=,3,0.1,0,3,20120101,20170911,3242
V25uTpraGV4Qt7RdGpmsqT7Z7oNhc8o7qqPA/l8aJN8=,13,0.26,0,4,20160902,20170625,2529
p9Unbzp1q5mpdgkT8XGN7TjLZJpquG7LAd+JBzaP/74=,13,0.18,0,3,20130301,20170930,4136
wD6euq+1DRBpW609xsNwM6RWtNzQWmNtYaz27uUWHRk=,6,0.06,0,3,20130807,20180215,4708
vDZyR3Z/ISAMJ7wO2W1BHczqIZ0XZ/HKnSNA4Z9pNrU=,13,0.16,0,3,20140904,20170608,4637
FrYc5vaJMygJR0CjtIqrigWOlEKURefFwGKvr0BlbMI=,4,0.6,1,3,20120612,20170921,1349
HqgTkGfDO0wyGWOm8FfpqXAIkRdES0VYuWS3jXyPhZ8=,17,0.66,1,9,20061111,20170930,1500
nxmslRDliyViWL6jj80ORqIqKhyt8eBzvtyL+o1CTQk=,4,0.26,0,9,20170101,20171004,4042
FGtllVqz18RPiwJj/edr2gV78zirAiY/9SmYvia+kCg=,1,0.26,0,7,20120102,20171005,1306
ztk8/tvU69iV1hhGe+NFsylkcyhuXLKCQb62VPJ6Y5g=,22,0.06,0,9,20140706,20171002,4995
9K0p7Ce/dw/12CK0ZaYzrsvwsxkggnsf2dS+FGeUivk=,13,0.48,0,9,20090524,20170803,853
daaPtkKIGn+uzbwXz4EVIg4JAYg85LW857tcLpvay9s=,1,0.26,0,7,20150820,20170930,3224
w+8TUQR6EstumSZkCukJiPRCQWbbMSrjQ5rJpz+68fo=,15,0.26,0,7,20131204,20171002,4688
6aH1YAi5YwvZUHtpjEaMQwM0p4wP4XLrkWQSdXDF9L8=,15,0.58,1,7,20110602,20180412,647
cqjIhrbWO4BxbRKRF8n/m6W1P96UO9ARhLM8O2028FQ=,5,0.26,0,7,20140224,20170923,3175
pJXZdppmiN/tFdXM9SdNP+NTDRh+9GIyPVp2ZQwvIsc=,12,0.18,0,7,20160614,20170913,4153
4H6YvwwaZTqp0K52ildhnudkRNux2G4CZSrIADbtW9k=,1,0.26,0,7,20140216,20170916,481
Vh/2q2Y+ESQfcS4bXIdraSzryn/e1EHmpjUbvx+Bt00=,1,0.26,0,9,20150915,20161231,2591
YelHKBX8Re7wDCDvuNCcz33dqO3wrM8jye3L1lo/Fhw=,4,0.3,0,9,20110912,20170501,2849
FN8dcFYonU6nsOLh6F+WwtB832Hk5NWDZ2YpnGhYC0k=,1,0.26,0,7,20120105,20170911,1313
U491e4BWFE+GcQDCBdgmLI7feCBzAuup9B7Q9tlq/8s=,1,0.26,0,7,20161214,20170913,2444
sD/gv/XMS+60/H+60FSGXLJB43WJ+hIrn7i0gbh7YcA=,13,0.16,0,3,20141114,20180523,4398
V2n9zN4eFzZsL5KbkSVtUCgXJc1WOj6fie2QdI1zI/Y=,1,0.26,0,7,20131121,20170917,2532
jft7pSzm46OHjKJxMeXWSdtORRv1eBxThVAhJq+icwY=,3,0.22,0,3,20160608,20180309,3688
ebiKMlhFlvP6nHHHgs7iq3VcehfIDe5dTFGmNySlgdE=,15,0.24,0,7,20140311,20170930,3308
s9o2qYo/UIF5WQAX52/ueFL3RCoykb7bH+QjolKlyH4=,4,0.26,0,9,20110419,20171016,4393
GVcP7SPQ/IgiEt2uxaXaRH5lFA5tBe8T74/Etk7cnG8=,1,0.26,0,7,20110225,20170912,1394
NJw1l/lqsA58h4W/UCG+YEKUVilEFWPrT34Gg9zjTt4=,9,0.34,0,7,20110401,20170914,1935
E5sporFZHaqvLvpmfvKrfRTpNkMvn10G0P2mIqsF0rg=,13,0.3,0,3,20121224,20180617,1211
f/cSj5T6XB8+eVI8iwwVmPaTRjox3B2HABiwevreqT0=,4,0.16,0,3,20120117,20180917,3335
wuS2bcPnTXIphd4P4CPhn94KPkyNQ3MXeRs1reFKs6Q=,13,0.26,0,3,20120118,20171006,4748
m5iz1R+S469pKVuNPnQVZYN9yPsPn7CkLDc/NMVe8sA=,1,0.26,0,7,20120524,20170930,3886
uhEkft9Ht4TsUF5wBkmmZbtbaIVESVfiUnMlxHYl0HI=,6,0.26,0,9,20121125,20170914,4598
EDnrIwZHEadzqdNbXDr21d4oxmTEpNqLFhlItDNxJ/4=,12,0.26,0,9,20161127,20171204,1223
1EQ4iZpu41j/PxQjLMCj7lnLdc4DBHhd0OKWNsX6FaE=,15,0.46,0,4,20160901,20170922,241
V8E12NF/LQQSzshmEz4hKh3+cuBnWL3EUTnwpJ2qhSE=,5,0.48,0,9,20121004,20180309,2542
UHpQw5DVmLtGl6MMa0hE/QjZhnfR/viqWzimvGorf4E=,5,0.3,0,9,20071107,20171010,2472
SGtlcSDtr6q1ok1FYLCNnQQ5BqLvq73NFK9yLuAym9s=,6,0.26,0,9,20110108,20170720,2309
2SNnU/Rs8CPl69tqd+1oGhdgGa5Km03b3I6d7ZSh4mQ=,1,0.26,0,7,20130827,20170921,333
klTgCxL0RT/DsPCkfk7J0nfpOtdTu6rzwj2ZQ8Fow+M=,1,0.26,0,4,20160315,20180616,3775
sZ/9Tn2NmzyJJVH1Vry+KUICQ9qa+uFwkuyyLyXSwto=,1,0.26,0,9,20150328,20170919,4429
UOmA71gtQlbnN1EsdxeY4KG8wJCSbqiNS55ZXxi97bA=,5,0.7,1,3,20120614,20171001,2477
AEhRN2z3/+JYFQtSWnLqTwSBoRc6WEI4Wj8tXR/P4WA=,5,0.7,1,9,20130922,20180103,921
R0CZkLuknweXo1lJ0vLDa18T0LuE7JEd+hgHpIMp5gQ=,1,0.26,0,7,20160213,20170912,2199
ACBZg41ZWlG+tIbs4fRvKAc0FIGd2UnKUNgaECT4SCA=,4,0.12,0,3,20120805,20170920,916
AFIdNIXDnv+hT+TPhVe12Wvp6grav8PVHrsNa7CVlcg=,1,0.26,0,7,20120704,20170909,923
Ufa5iDb5Bf24320iGwORpZ6L3EBjk3gYq2AY7OiyIjg=,13,0.68,1,9,20061022,20170930,2496
WP5jT8KcQdY3eTRsRdmkcJcF+3cSMevAj5+XaARmQPk=,1,0.26,0,7,20140804,20170918,2653
Hm6l+Iq1LNJMgVCzGLezUV+ObGR2EPXPadAHUcqhNbY=,1,0.26,0,7,20151010,20170909,1494
s0ndDsjI79amU0RBiullFN8HRz9HjE++34jGNa7zJ/s=,5,0.12,0,9,20110808,20170917,4378
ZJEcroFxdcnvHhwIBZ4Hsu0vw2U5OGt9ypN0N9cJAoU=,9,0.14,0,3,20120825,20170910,2912
cSBQiVJpN/zclj07NgzpKi1UdPMZL4ZE6HiP3u7epEw=,5,0.26,0,4,20161012,20170504,3152
0bbgfrsff6GGr/FgV4HyYy0uqPrhIYcynTiPr0sOChE=,1,0.26,0,9,20160810,20170610,197
6fXm/h5SuAYK7kXpqOey5USHF2CVBXel08xjxsfPnEQ=,22,0.3,0,9,20160917,20171104,654
nH1t3DQT9gwRxkQ00vQ4tZHLsVkVHiz/FyYOdM3SbbA=,13,0.34,0,9,20080219,20171222,3988
BoBhxmvSI+ueXmRhle1GnL/HcI4Xx8sOhg6/q2cIuTs=,22,0.24,0,7,20140329,20170919,1039
RXDhXNxSvq1pvzsPUCzI9pmiWgqaDNiUICD7ZP2uLns=,5,0.08,0,3,20140530,20171005,2241
aB3wW6OJrPZ23kFxDGTJA0Pa2Mgq4DliDNCvsuPXq4k=,22,0.16,0,3,20121113,20171003,2977
Tak4LoOyqrp8TmKeV96D5OnORh+l9q25/qHAYZJAKb0=,6,0.16,0,3,20130206,20170920,2405
+hf0kRy4FpaeO4s0+usF7z7bSys9TnfF7ZQyWCE6+7U=,1,0.26,0,7,20140801,20170909,48
nRI3usR4kxBq4ZKRzauAJZdZnN0QJr3nGmQ6GMs1Vn4=,13,0.14,0,9,20070310,20171012,4001
nQLI9owm0fSyggrx+KkQt/gUI3aGY0FkxNPz8WFbQxE=,9,0.4,0,3,20160206,20171009,4000
XB1tdiedzUVsj1g8hhQvLWzaTHdI3GO5FcXB1UQcfYY=,1,0.14,0,4,20161012,20170912,2717
GRjNsfGJ5FHirT52G2/wSfZ53pACitqClOqtGlctmCs=,1,0.26,0,9,20141216,20170817,1388
Do3GiptNdtMObXhaPfdMr/sfm46ragAG3bQbGZItLRg=,4,0.28,0,3,20140221,20171001,1193
3kfP6l/SfLV7vhNmKMXmw2WWbJ6YHAekgyJtBGCzPSo=,1,0.26,0,7,20131220,20170930,441
P9MF+03CX4x27l7ku919OtooeVUdetWYdmvi+v+Se58=,17,0.34,0,9,20110724,20170910,2076
riIm0f+QfTPILVqrtcWh8/6NMz2Am0jA7heW/FeWlhs=,13,0.3,0,9,20100923,20171005,4350
xGSp1oFNPNyv9I/Ylizce9MmEp2IuDzUM3CbBauDIKg=,13,0.14,0,9,20100901,20170930,4782
SGXdOr39ze6lSS6WbtZqaGxE3KQ46M5BU/4YH1nfit4=,5,0.42,0,9,20120719,20170605,2308
k8mJW1nd5UbQho2ku7FlClv3no2ywNSQpGACf6r0bOU=,18,0.18,0,9,20150121,20171003,3729
VDAhs15oDTuBiD3FzXzwEFylJHWSgNTiW6y40Dup9jw=,13,0.28,0,9,20141228,20170908,2551
0D+9iiB5E2zcWdnMf6BmwoihK+oIqsnRvDog21wHnec=,5,0.2,0,7,20111208,20171008,164
/SmaWnyM6mGVgCzlgsOF1kICAclAiaT5yeJ7aRb3vt8=,12,0.3,0,9,20151210,20180302,97
9yzydQXg8YqGWcUR8bANvmEnhf5KoVtI5CoHnsjKaLk=,12,0.16,0,9,20090918,20171001,901
k7b6Fi3SiZVzTd8Sm1rNzbfOlv6LT0kvb3NMN4v65h0=,1,0.26,0,7,20160219,20170219,3726
qxOfS4aPhNtaxb1TRTFw8hB86ZmNx/1Gfogb/et4/Y4=,5,0.14,0,9,20100718,20170923,4282
1roDCPi4kkTtKcMDIDFnuZfjW5H+2LDP2cfIQuOEnV4=,15,0.16,0,9,20151224,20180522,283
6B/cAp97xDHZ2jZKQ2k2jDRe9l7TfE5E3duXl1KSRfI=,4,0.34,0,9,20051019,20170905,617
tckeCkbUX6jf2M2OoIJkXxKLzd4qrNW5sGm2biPfT7s=,14,0.5,1,9,20061216,20170930,4514
mVnmXQ61BAkLUHNA6xvjQHVdbskCCUpdqZqCL3yRUlI=,13,0.18,0,9,20060902,20170917,3922
LLV9EGkCfKaDN3Ng6q1E3pFgEObJZ/C441hBBlYf5Uc=,1,0.26,0,4,20160206,20170812,1787
+cfi6JGH9WMEyfkr2upFGY/0hHwBWfpeKRj4xOAXMUE=,1,0.26,0,7,20130208,20170718,43
cjbsKu/eOaxG8VJBu+8F3+uDy9Q+DoQpzp4Rav20h5A=,5,0.12,0,9,20141020,20170920,3169
lueciOF75eiZ6mvgKXEUz5fw2nt++qLzZ2Cq6nVE9Kw=,6,0.34,0,9,20050921,20170930,3863
QXt9s3UATjpd0exWfnh35vK1Z16oe+b7y2Brrlw3KYg=,13,0.06,0,9,20111017,20170909,2170
Ich3ucExmcxCabjFXLEOjhPnADl0+1N0/G9sEbZx7uI=,1,0.26,0,7,20111227,20171007,1569
B6uvE8VUpyKVw8H+ruyFse78Npf/ahRG4ivIhYkuVUk=,18,0.2,0,9,20120805,20170930,987
H+k0fcIYQ/vzQb7yLYRWjxamSMSecqEMdTiG7Bwgz7U=,10,0.08,0,9,20151221,20180517,1432
RykgeM5+5T9Ud5iZ/40P2ILH8lZ8pixR8X4yDFOffps=,13,0.16,0,3,20140113,20170927,2282
EBtI6b5kv+yIDYujzPKF3mV6XPv8AxTkBbPxWMPS6Ow=,13,0.26,0,4,20160102,20170913,1221
53blBrNlWm8dJVZrdlNUDYWsiyo802MmeBrW5YOSU/s=,13,0.28,0,9,20101128,20180622,532
jrJikooxBXwfahE1/N2xib+agv5A+eiJXxS48q65x9I=,14,0.34,0,7,20121014,20170914,3704
ifoaoncpXy5ZhuSStXjSVwHDggweqFyLFaZzCn8oex4=,13,0.26,0,9,20120112,20170919,3621
OSRhCDhKFdwrr71Y/ql6m2WAz6gBbdMfe1WN6EkYXUw=,4,0.16,0,9,20110606,20170921,2016
gTnIinEU3SoUXNoTKiVFNWXroXALhnsG7hA+0+I4xlg=,5,0.46,0,9,20150306,20171128,3452
rSviaqXySPLDkdGDd/cxJf3XIoUBoH7szvIatglwwv8=,13,0.2,0,9,20090221,20171012,4330
XKsPNNYFJA/SyfAgPkJ3sCTEMB9C7OhIQ03fYpISen0=,1,0.26,0,3,20121118,20170920,2736
1SOsRjyx3zQ8mXwEWCdFPwx2FmfHwtzX9tWlNc7m5yw=,5,0.28,0,9,20131217,20161229,257
bmc0hxFCxUvp732xh5bj+p/iolZ2GnhDjaa1frb43b0=,1,0.26,0,7,20130729,20171007,3096
VNPpeflwg5032uI2XiS1OJfd+l2RCULf5Ni3QqwTJ6s=,13,0.26,0,9,20140216,20170908,2561
oxa+4yk7Lj3MvxFsP7wbTv4BGSKUxBQB7wHeqa0kWbM=,13,0.46,0,9,20110217,20170908,4118
Le0HrZLFg97fZ1/mwTYXMd7Dt7fxhxmdSEFJkHHnGcg=,15,0.22,0,3,20141026,20180319,1810
uUSJIc4QKHzOmHcDqn0Isl4c+oms+e94Gsvc1fay45A=,1,0.26,0,7,20161008,20171007,4588
q4qIlUXSn5RgLBBvJ45gsC4GOdGxjWhB9BORsviwL88=,1,0.26,0,7,20160813,20170913,4223
JdfJZ/acwth3/BMnyBVsyHqs4pgdgW059MGeWqxPw1w=,14,0.32,0,9,20070109,20170311,1649
ASrdOysIDw19vORyt+qKtxy7/FvIJi40wAfFV5rDmu8=,1,0.26,0,9,20160924,20170615,937
00ChGtfEQr2qDhjSABVKi/oPDktuFST+K7cveCzHguo=,1,0.26,0,7,20160914,20170914,145
oDYk/UF/GBB65ZShyMZBY6LiOkASCjh6YU1yTjp0VWI=,15,0.2,0,7,20140615,20170914,4057
IGuoA5YSpS/E8eAjKNBePOvxr554y0vQXHJdi63q3HI=,1,0.26,0,9,20160809,20170908,1536
O35az9hd70CducPQv5D7EPhaFxfJ1IoDtcSn30iFqWk=,5,0.48,0,9,20121217,20170925,1986
PoyNjNs6uU4w4mv7hJnL1uyWge7vWeM3ZvvecsMsZ9M=,4,0.2,0,9,20111001,20170909,2123
pForpfrz+EtnctFemGiaGXRER8TXx3C63pD13pGXwPo=,5,0.38,0,9,20060224,20170808,4148
4TMmmAyHpDzCWuXLzpi/jwnkqOrWqniAZiPp2aDy4HQ=,15,0.3,0,9,20130720,20170930,496
pgIVCxkU/k6pLU/sHgeaL50UDuOaEq/jjxrKr1geooI=,5,0.4,0,9,20091201,20170711,4191
LaJI9pnXyUidMJc8qREcFMiyL9QwHMEwuhHuJiY85qA=,5,0.2,0,3,20160621,20171020,1806
rWUcOFf6xaSzKYYrARdz4bLZkDPx4GujQUSsHB/FLTY=,13,0.28,0,3,20120521,20171113,4337
k3Gszse6RePuHNeDqmrrV0IS2gV7hwrFKX18r/mI4to=,13,0.2,0,9,20110919,20171123,3718
ciPweHnPDN+EIggeZammBNGb7OpglrBnoJo9vVCQuQU=,22,0.12,0,9,20091201,20170919,3167
r3qXw4YmLQ5YrGesJve9l8pwu+gz8+fJv6u3szIfkAA=,5,0.24,0,9,20110904,20170930,4294
e9/q+cgrD4qiElNXFx/gXrJythEnoVqXG+TiySLTwjs=,13,0.26,0,3,20120101,20170918,3269
Efbi8751M4CgFkZnROKx1WYCOlTyG5HOnXLsBF6gmfI=,1,0.26,0,7,20130624,20171007,1260
3i0jlUKhqqUKqFsoJVgN2UcDOuri7fCiE33XUCnKHXo=,9,0.3,0,9,20070616,20170716,436
iawNwU/J0gjglUOw4TZSmr7C3UMae5VhAgVF5R1MJd0=,13,0.58,1,9,20051105,20170923,3615
gkWsUPNQVsVvEjihLMbIZlriQbV+YyFVMB42melpJhI=,13,0.26,0,7,20101022,20171116,3471
JrZKOOvi8I87HB2sZYbskSppYB7Dw9cMUjSKVRNQCDY=,18,0.2,0,3,20150402,20170930,1668
5qagpOTPnAhwRqj21gkJiYBTnaqRIiimYE7UA+/rY28=,1,0.26,0,7,20151028,20170930,583
vGgTZY7wEn1vetPcIf5VmABrqpgamquSzJUSXO5Qqok=,1,0.26,0,7,20160825,20170930,4642
8G9kFHqzaGUu0BRbHV87yYhrWKEaGkuE6beClg2buAc=,10,0.44,0,3,20140104,20171010,767
6/7Y2K+7EhwTUG0RGOoYufHSFxITcNzyYZsVkApgbOc=,13,0.18,0,9,20150819,20171024,601
Z7vRRQGsjVxU8cXNXyo9law4GKx/feHC7vfKM42/emI=,13,0.5,1,7,20130307,20171003,2899
UVuQBI/AHWhhcFTkjstcad1ODa1Z60bL/UGrrEdPxkM=,5,0.12,0,3,20150615,20170923,2485
LpJdq5DSubG4RjgYAcNe2ntzWGnCrrmqTjxFjZP4jhE=,1,0.26,0,7,20111203,20170930,1823
zV/QER1Bwp/95bcpHo+qfbszhxMPKwkRm3RCCP/YDIA=,10,0.26,0,7,20130802,20171004,4959
8pqA4AbOm+HurFlWyGno6iercADw1wzfeprmmnHfOjA=,15,0.52,1,9,20080104,20180527,813
tnPUP8fJSxqSkuJZygxUzdvY2dVUyPxoKCGHmrwcKEM=,14,0.2,0,7,20141025,20170930,4535
